train_idx,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
2326,716122008,44,F,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855.0,0,1855.0,0.988,2544,27,0.929,0.0,0
2327,709436883,56,F,2,Uneducated,Single,$40K - $60K,Blue,48,6,2,2,2941.0,1619,1322.0,0.9,5000,87,0.673,0.55,1
2328,720198183,42,M,5,College,Married,$40K - $60K,Blue,27,1,3,1,2437.0,1718,719.0,0.608,8028,77,0.54,0.705,1
2329,710357208,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915,7646.0,0.637,7341,79,0.491,0.107,1
2330,757675158,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,1
2331,719602908,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064,42,0.4,0.143,0
2332,806752533,27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.553,0.551,1
2333,790123983,50,F,2,High School,Single,Less than $40K,Blue,43,4,2,1,2974.0,2090,884.0,0.975,4297,88,0.833,0.703,1
2334,719475633,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,1
2335,713980383,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,0
2336,784734258,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,1
2337,815515158,49,F,2,Unknown,Single,$40K - $60K,Blue,44,6,1,3,2147.0,1402,745.0,0.612,4240,69,0.683,0.653,1
2338,721028283,40,F,4,High School,Married,$40K - $60K,Blue,28,4,1,3,11494.0,1160,10334.0,0.463,3353,86,0.593,0.101,1
2339,713422083,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0,0
2340,717234183,29,M,1,Graduate,Married,Less than $40K,Blue,18,4,1,4,2710.0,629,2081.0,0.771,1718,37,0.762,0.232,1
2341,818930808,36,F,2,Uneducated,Married,Less than $40K,Blue,31,3,2,1,2754.0,1798,956.0,0.769,3937,70,0.628,0.653,1
2342,718063083,40,M,2,Graduate,Married,$40K - $60K,Blue,31,6,1,2,6500.0,2025,4475.0,0.656,4738,82,0.673,0.312,1
2343,789154833,56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048,1
2344,767388783,43,M,3,High School,Married,$60K - $80K,Blue,36,3,3,1,9560.0,0,9560.0,0.802,4601,66,0.571,0.0,1
2345,712612233,35,M,4,Graduate,Single,$60K - $80K,Blue,22,3,3,3,8717.0,719,7998.0,0.556,2067,59,0.595,0.082,1
2346,720179883,40,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962.0,0,1962.0,0.684,1179,27,0.688,0.0,1
2347,719632683,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865,1
2348,717578358,49,F,4,Graduate,Married,Unknown,Blue,40,5,1,1,8162.0,1704,6458.0,0.819,4334,80,0.739,0.209,1
2349,710307933,32,F,0,College,Single,Less than $40K,Blue,24,3,3,4,2917.0,2517,400.0,0.833,2471,60,0.875,0.863,1
2350,712049208,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,2,3955.0,2517,1438.0,0.484,1238,25,1.083,0.636,1
2351,716102583,63,F,1,Graduate,Married,Less than $40K,Blue,53,6,1,3,2675.0,2517,158.0,0.957,1959,56,1.0,0.941,1
2352,711146358,39,F,1,Graduate,Married,Unknown,Blue,29,4,3,2,3358.0,1758,1600.0,0.723,1759,33,0.737,0.524,1
2353,715030308,42,M,4,Graduate,Married,$40K - $60K,Blue,27,5,1,2,1503.0,929,574.0,0.892,4680,67,0.971,0.618,1
2354,778433283,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0,0
2355,716822583,39,F,2,High School,Single,Less than $40K,Blue,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153,1
2356,711608958,50,M,1,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035,1036.0,0.754,4092,74,0.947,0.5,1
2357,794627208,43,M,1,High School,Married,$60K - $80K,Blue,23,4,3,2,7189.0,1550,5639.0,0.538,1935,52,0.368,0.216,1
2358,713442933,49,M,3,Unknown,Married,$40K - $60K,Blue,32,4,3,3,3114.0,2208,906.0,0.824,5219,86,0.686,0.709,1
2359,716961033,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,1
2360,714893733,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,3,16794.0,809,15985.0,1.566,1917,33,0.941,0.048,1
2361,715061733,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,1
2362,827901183,51,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,5118.0,980,4138.0,0.786,14593,109,0.627,0.191,1
2363,816319008,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,3,13276.0,1917,11359.0,1.075,1901,33,0.833,0.144,1
2364,710040483,37,M,3,Uneducated,Unknown,$60K - $80K,Blue,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.776,0.147,1
2365,788107683,35,M,4,High School,Married,$40K - $60K,Blue,27,6,2,3,5325.0,1318,4007.0,1.045,1814,43,0.593,0.248,1
2366,720943308,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,1,2,30498.0,1990,28508.0,0.839,16202,120,0.791,0.065,1
2367,719679858,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848.0,1468,1380.0,0.517,1135,27,0.421,0.515,1
2368,716014983,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340.0,1902,6438.0,0.81,3755,77,0.833,0.228,1
2369,779098308,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048.0,2517,12531.0,0.666,7592,96,0.524,0.167,1
2370,718894233,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956.0,1391,1565.0,0.698,2116,63,0.575,0.471,1
2371,718561458,54,M,1,High School,Married,$60K - $80K,Blue,36,4,1,4,20050.0,1225,18825.0,0.907,1306,26,0.238,0.061,1
2372,712013808,44,F,4,Uneducated,Single,Unknown,Blue,24,6,3,2,2717.0,1720,997.0,0.869,4196,71,0.614,0.633,1
2373,712868733,60,M,0,Uneducated,Married,Less than $40K,Blue,52,5,1,2,2595.0,2189,406.0,0.276,1562,27,0.174,0.844,1
2374,712986483,32,M,3,College,Unknown,$80K - $120K,Blue,36,3,5,2,15412.0,0,15412.0,0.589,3993,73,0.659,0.0,1
2375,718734408,57,F,2,Unknown,Single,$40K - $60K,Blue,45,3,4,3,2428.0,932,1496.0,0.768,4823,62,0.824,0.384,1
2376,713827383,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,0,3198.0,2493,705.0,0.665,1936,44,1.316,0.78,1
2377,708874533,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0
2378,720267033,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,2,5100.0,1786,3314.0,1.06,2375,63,0.575,0.35,1
2379,716147658,49,F,2,Uneducated,Single,Unknown,Blue,40,2,3,1,2464.0,1601,863.0,0.649,4739,86,0.792,0.65,1
2380,717954333,39,F,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.974,0.525,1
2381,772248408,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0,1833,861.0,1.044,3366,56,1.074,0.68,1
2382,721114458,46,M,4,College,Single,$120K +,Blue,36,1,2,2,34516.0,585,33931.0,0.802,14319,96,0.655,0.017,1
2383,718415133,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,3,11352.0,0,11352.0,1.324,1601,34,1.125,0.0,1
2384,711508608,50,F,1,Unknown,Married,Less than $40K,Blue,36,3,5,3,3069.0,1482,1587.0,0.663,4351,74,0.721,0.483,1
2385,789643383,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0,1
2386,808796208,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,1
2387,718492908,38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471,1
2388,714337233,43,F,2,Graduate,Married,Less than $40K,Silver,25,6,2,4,10388.0,1961,8427.0,0.703,10294,61,0.649,0.189,0
2389,807161508,26,M,1,Unknown,Single,Less than $40K,Blue,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,1
2390,718661958,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047,1
2391,778865583,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954.0,1502,5452.0,0.624,7510,89,0.648,0.216,1
2392,787464408,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,1
2393,712881483,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5,3,3,9959.0,1890,8069.0,1.043,2041,45,0.875,0.19,1
2394,716948283,58,M,1,College,Single,$80K - $120K,Blue,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.683,0.0,1
2395,719226333,44,M,4,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,1
2396,784891458,55,M,1,Graduate,Married,$80K - $120K,Blue,49,4,3,3,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075,1
2397,772207683,34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,8940.0,1518,7422.0,0.726,14459,97,0.702,0.17,1
2398,721150833,37,M,1,Graduate,Single,$80K - $120K,Blue,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,1
2399,716041908,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387,1
2400,770596458,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704.0,2262,442.0,0.87,2362,39,0.444,0.837,0
2401,715670058,50,M,3,Graduate,Married,$120K +,Blue,38,5,2,4,34516.0,1662,32854.0,0.504,3806,76,0.9,0.048,1
2402,788610258,49,M,4,College,Unknown,Less than $40K,Blue,43,5,2,4,9652.0,2517,7135.0,0.889,3762,73,0.587,0.261,1
2403,708123033,41,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.0,0,11463.0,0.908,14511,105,0.721,0.0,1
2404,799720158,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,1
2405,710865633,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,0,12301.0,2250,10051.0,0.484,1307,29,0.261,0.183,1
2406,717893358,43,F,3,Graduate,Married,Unknown,Blue,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,1
2407,714547458,65,M,0,Graduate,Married,$40K - $60K,Blue,56,3,3,2,2297.0,0,2297.0,0.511,1941,51,0.417,0.0,1
2408,818923158,55,M,2,Graduate,Married,$60K - $80K,Blue,50,5,2,4,2145.0,1207,938.0,0.521,1275,31,0.476,0.563,1
2409,710784333,57,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700.0,1314,22386.0,1.487,1644,28,0.647,0.055,1
2410,716630508,58,M,3,High School,Married,$120K +,Blue,50,6,2,4,12698.0,2361,10337.0,0.799,4425,75,0.63,0.186,1
2411,709742958,45,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,1
2412,709085358,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601.0,1817,784.0,0.663,2542,67,0.675,0.699,1
2413,819969933,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,1
2414,713738883,57,F,3,Uneducated,Married,Less than $40K,Blue,36,6,2,3,3136.0,1422,1714.0,0.591,1260,34,0.889,0.453,1
2415,709000008,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,2,10651.0,672,9979.0,0.767,2073,54,0.543,0.063,1
2416,779974758,51,M,2,College,Single,$120K +,Blue,40,6,3,3,8706.0,868,7838.0,0.991,3203,54,0.929,0.1,1
2417,720473433,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,1,3,2621.0,2486,135.0,0.755,4955,78,0.733,0.948,1
2418,718110858,42,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0,0
2419,719329983,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648.0,0,15648.0,0.731,13784,88,0.913,0.0,1
2420,809608533,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206.0,1586,16620.0,0.921,1439,48,1.0,0.087,1
2421,709858533,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821,1
2422,717483558,42,M,3,High School,Married,$120K +,Blue,36,3,1,2,19156.0,1353,17803.0,1.41,3547,61,0.649,0.071,1
2423,709314408,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,1
2424,719038008,48,F,4,Graduate,Single,Less than $40K,Blue,35,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.699,1
2425,716742483,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504.0,1134,6370.0,0.67,7525,100,0.449,0.151,1
2426,711062958,43,M,3,Graduate,Single,$120K +,Blue,23,5,2,2,4121.0,2084,2037.0,0.807,3462,49,1.042,0.506,1
2427,708564858,33,M,2,College,Married,$120K +,Gold,20,2,1,4,34516.0,0,34516.0,1.004,9338,73,0.622,0.0,0
2428,826709658,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477.0,0,1477.0,0.768,2214,43,0.654,0.0,0
2429,711258108,54,M,1,College,Married,$120K +,Blue,44,4,3,2,2821.0,2415,406.0,0.441,1419,36,0.8,0.856,1
2430,826410708,40,M,4,Unknown,Married,$60K - $80K,Blue,36,3,2,3,22956.0,1407,21549.0,0.709,5554,64,0.6,0.061,1
2431,708478233,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,1238,4335.0,0.624,4348,90,0.837,0.222,1
2432,821149008,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0
2433,717757608,53,M,2,College,Single,$120K +,Gold,36,2,1,1,34516.0,1051,33465.0,0.863,8938,114,0.676,0.03,1
2434,710849208,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652,32864.0,0.756,14738,113,0.766,0.048,1
2435,826069983,46,F,4,Graduate,Single,Unknown,Blue,42,4,0,3,13376.0,1633,11743.0,0.98,4515,63,1.172,0.122,1
2436,718191483,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,1
2437,771488583,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0,1
2438,718088133,40,F,3,Unknown,Divorced,Less than $40K,Blue,36,6,1,0,2348.0,1061,1287.0,1.062,1901,27,1.25,0.452,1
2439,793336383,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751,1
2440,714735033,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,1
2441,712242633,42,F,2,Unknown,Single,Less than $40K,Blue,36,6,1,4,2677.0,2517,160.0,0.609,3911,76,0.81,0.94,1
2442,815353083,44,M,1,College,Divorced,$80K - $120K,Silver,39,2,3,2,34516.0,2361,32155.0,0.529,1853,36,0.385,0.068,0
2443,715588908,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,2,3,6158.0,0,6158.0,1.411,3132,66,0.784,0.0,1
2444,713964858,51,M,2,Graduate,Divorced,$120K +,Blue,41,4,2,3,2792.0,887,1905.0,0.793,4074,81,0.8,0.318,1
2445,718243533,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,1
2446,770774133,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,1
2447,789911808,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2,2,2672.0,1259,1413.0,1.375,2487,52,0.625,0.471,1
2448,710621283,50,M,2,High School,Married,$60K - $80K,Blue,32,3,1,3,10733.0,783,9950.0,0.732,3910,66,0.65,0.073,1
2449,710142258,53,F,2,Unknown,Single,Less than $40K,Blue,36,5,2,2,1820.0,909,911.0,0.737,4665,67,0.763,0.499,1
2450,758802333,40,M,2,Graduate,Single,$120K +,Blue,33,3,1,2,20891.0,1213,19678.0,0.717,14641,117,0.773,0.058,1
2451,713663508,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0.0,0
2452,718425333,45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,1,3,26819.0,1657,25162.0,0.816,14450,111,0.762,0.062,1
2453,715612983,65,F,1,Graduate,Single,Unknown,Blue,55,5,2,4,6463.0,1660,4803.0,0.995,2336,49,1.722,0.257,1
2454,716334258,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,2,5238.0,1365,3873.0,1.027,1834,43,1.263,0.261,1
2455,778268508,56,F,2,Uneducated,Single,Unknown,Blue,47,5,2,1,5261.0,1966,3295.0,0.672,4448,86,0.792,0.374,1
2456,715124958,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3,24742.0,1676,23066.0,0.566,1306,31,0.55,0.068,1
2457,716493408,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,1
2458,780105483,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,0
2459,821797008,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,0
2460,779310033,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788,36,0.091,0.0,0
2461,719745558,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,1
2462,720357483,46,F,1,College,Married,Less than $40K,Blue,23,5,2,1,1723.0,1010,713.0,0.704,4112,82,0.864,0.586,1
2463,716285358,32,F,1,College,Divorced,Less than $40K,Blue,36,3,5,4,1835.0,1017,818.0,0.82,2801,79,0.519,0.554,1
2464,708652908,47,F,5,Uneducated,Married,Less than $40K,Blue,36,1,6,1,2291.0,1419,872.0,0.725,4498,81,0.761,0.619,1
2465,711131958,50,F,3,Doctorate,Single,$40K - $60K,Blue,42,4,3,3,3743.0,881,2862.0,0.77,4621,71,0.821,0.235,1
2466,798140283,57,M,4,Graduate,Married,$120K +,Blue,51,4,3,1,10711.0,1970,8741.0,0.71,1180,29,1.417,0.184,1
2467,716711433,48,M,5,High School,Married,$40K - $60K,Blue,39,3,3,1,7897.0,157,7740.0,0.699,2270,46,0.394,0.02,0
2468,789200208,40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326.0,2181,1145.0,0.827,13583,110,0.746,0.656,1
2469,720815208,52,M,0,High School,Single,$120K +,Blue,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006,0
2470,712778658,52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,1
2471,812411058,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0,0
2472,771502383,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,1
2473,779837808,53,F,2,High School,Married,$40K - $60K,Blue,37,1,4,3,5182.0,2500,2682.0,0.869,5012,85,0.809,0.482,1
2474,778949133,44,M,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,3,13298.0,1694,11604.0,0.824,3476,66,0.784,0.127,1
2475,710878308,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247,0
2476,708442158,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.0,1516,4666.0,1.137,3801,61,0.968,0.245,1
2477,719876808,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0,1
2478,718256658,45,F,3,Uneducated,Married,Less than $40K,Blue,38,6,5,1,2728.0,0,2728.0,0.879,4554,75,0.744,0.0,1
2479,718161708,46,F,4,Graduate,Married,Less than $40K,Blue,34,5,1,2,7562.0,1500,6062.0,0.632,14908,100,0.754,0.198,1
2480,719109783,42,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,3,2,13103.0,1809,11294.0,0.724,4323,72,0.5,0.138,1
2481,808897683,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271.0,1406,28865.0,1.336,3231,47,0.306,0.046,0
2482,712742808,41,F,3,Uneducated,Married,Less than $40K,Blue,29,5,3,3,3022.0,1142,1880.0,0.403,1184,21,0.615,0.378,1
2483,714247458,56,F,4,Uneducated,Single,Unknown,Blue,46,6,2,2,8037.0,2276,5761.0,0.406,3271,71,0.543,0.283,1
2484,819966033,32,M,0,Graduate,Single,Unknown,Blue,27,6,3,3,9238.0,0,9238.0,0.809,2522,68,0.478,0.0,1
2485,818308533,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,1
2486,714332658,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596.0,1086,4510.0,0.587,3896,65,0.757,0.194,1
2487,811467708,33,M,2,Graduate,Married,$80K - $120K,Blue,28,4,2,2,22399.0,1431,20968.0,1.019,2390,62,0.722,0.064,1
2488,788194458,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.0,2517,748.0,0.952,1843,35,0.944,0.771,1
2489,709473708,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054,1
2490,787638408,47,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440.0,2087,6353.0,0.804,4161,74,0.644,0.247,1
2491,711886383,54,F,5,High School,Married,Unknown,Blue,44,5,3,3,5342.0,605,4737.0,0.691,2426,46,0.394,0.113,0
2492,788760633,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111,1
2493,717192933,55,M,0,Graduate,Married,$120K +,Blue,42,3,2,1,8302.0,2517,5785.0,0.661,1576,34,0.789,0.303,1
2494,712431183,52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164.0,0,2164.0,0.688,5282,80,0.818,0.0,1
2495,718774533,48,M,1,College,Married,$60K - $80K,Blue,44,2,3,1,15355.0,1823,13532.0,0.809,15053,111,1.018,0.119,1
2496,789563658,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,1
2497,718870158,47,M,4,High School,Married,$60K - $80K,Blue,34,5,2,3,4592.0,1635,2957.0,0.952,1772,52,0.486,0.356,1
2498,818007783,49,F,3,College,Married,$40K - $60K,Blue,44,6,2,3,2578.0,1590,988.0,0.657,4683,89,0.618,0.617,1
2499,720491958,34,F,3,Uneducated,Single,Less than $40K,Blue,36,4,3,3,1438.3,0,1438.3,0.734,4302,74,0.762,0.0,1
2500,715183308,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38,2,1,2,33184.0,855,32329.0,0.728,7190,93,0.525,0.026,1
2501,708666258,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129.0,1799,6330.0,0.566,1402,33,0.737,0.221,1
2502,712445583,33,F,0,College,Single,Unknown,Blue,15,3,1,4,2299.0,0,2299.0,0.663,2323,47,0.469,0.0,0
2503,755996583,57,F,2,Uneducated,Single,Less than $40K,Blue,50,5,0,3,2475.0,0,2475.0,0.823,2574,43,0.654,0.0,0
2504,716968683,46,F,5,High School,Single,Unknown,Blue,38,2,2,3,11287.0,1513,9774.0,0.672,5157,72,0.946,0.134,1
2505,719277033,44,M,3,High School,Single,$40K - $60K,Blue,34,5,3,1,8997.0,708,8289.0,0.586,4558,62,0.676,0.079,1
2506,715311183,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49,1
2507,715040208,49,F,2,Graduate,Single,Unknown,Blue,38,6,3,3,5076.0,871,4205.0,0.693,4115,72,0.6,0.172,1
2508,786566733,49,M,2,Unknown,Single,$80K - $120K,Blue,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,1
2509,710605458,49,M,2,High School,Married,$60K - $80K,Blue,39,6,3,2,7223.0,1963,5260.0,0.852,4127,70,0.842,0.272,1
2510,780713058,46,M,3,High School,Married,$60K - $80K,Blue,35,4,3,3,14701.0,1635,13066.0,0.618,3490,69,0.533,0.111,1
2511,708229308,49,F,2,Unknown,Married,Less than $40K,Blue,41,5,2,2,3243.0,0,3243.0,0.685,6059,71,0.821,0.0,0
2512,710637183,48,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300.0,1906,394.0,0.803,4538,71,0.868,0.829,1
2513,769883733,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344.0,0,2344.0,0.412,2098,31,0.409,0.0,0
2514,716181858,42,F,2,Uneducated,Married,$40K - $60K,Blue,29,1,2,2,1622.0,0,1622.0,0.709,4633,67,0.634,0.0,1
2515,717365958,50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.851,4765,71,1.088,0.0,1
2516,718853358,42,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,2,3308.0,2517,791.0,0.543,5104,85,0.545,0.761,1
2517,716565258,37,M,3,Doctorate,Single,$80K - $120K,Blue,36,5,2,4,12830.0,0,12830.0,0.774,2526,54,0.588,0.0,1
2518,747885858,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048,6277.0,0.92,14571,91,0.655,0.246,1
